subject,item,accuracy,latency,valence,length,frequency
75,watch,1,567,5.78,5,95.57
75,world,1,542,6.5,5,590.31
77,alive,1,490,7.25,5,42.54
77,bandage,1,444,4.54,7,2.53
77,bright,1,405,7.5,6,55.4
77,carcass,1,492,3.34,7,1.4
77,cheer,1,500,8.1,5,7.81
77,coast,1,494,5.98,5,47.01
77,detail,1,487,5.55,6,62.23
77,devil,1,488,2.21,5,17.32
77,door,1,480,5.13,4,253.65
77,evil,1,490,3.23,4,28.83
77,face,1,602,6.39,4,349.78
77,fat,1,466,2.28,3,46.11
77,foul,1,701,2.81,4,10.43
77,glass,1,449,4.75,5,98.56
77,grenade,1,901,3.6,7,1.94
77,hatred,1,504,1.98,6,10.52
77,heal,1,486,7.09,4,5.24
77,kettle,1,599,5.22,6,9.25
77,kick,1,447,4.31,4,23.24
77,kind,1,456,7.59,4,237.97
77,lesbian,1,467,4.67,7,7.13
77,maggot,1,453,2.06,6,2.35
77,moral,1,467,6.2,5,53.95
77,mountain,1,520,6.59,8,39.61
77,news,1,515,5.3,4,145.58
77,pain,1,444,2.13,4,73.38
77,pig,1,539,5.07,3,13.51
77,quarrel,1,543,2.93,7,5.83
77,rattle,1,661,5.03,6,3.77
77,safe,1,567,7.07,4,69.73
77,scum,1,613,2.43,4,5.78
77,shadow,1,328,4.35,6,30.95
77,sin,1,376,2.8,3,13.61
77,slap,1,531,2.95,4,4.88
77,snuggle,1,532,7.92,7,0.33
77,stress,1,593,2.09,6,48.7
77,table,1,488,5.22,5,202
77,tank,1,519,5.16,4,33.24
77,toothache,1,555,1.98,9,0.98
77,toy,1,539,7,3,9.77
77,trust,1,478,6.68,5,101.98
77,useful,1,423,7.14,6,100.71
77,vehicle,1,525,6.27,7,42.23
77,village,1,450,5.92,7,113.4
77,watch,1,579,5.78,5,95.57
77,world,1,471,6.5,5,590.31
78,alert,1,802,6.2,5,16
78,beggar,1,492,3.22,6,2.42
78,brave,1,781,7.15,5,18.3
78,breeze,1,625,6.85,6,13.81
78,caress,1,700,7.84,6,2.13
78,charm,1,613,6.77,5,14.25
78,cow,1,486,5.57,3,13.96
78,crude,1,515,3.12,5,13.7
78,crutch,1,628,3.43,6,1.17
78,cyclone,1,613,3.6,7,0.95
78,earth,1,566,7.15,5,97.15
78,fun,1,377,8.37,3,51.21
78,game,1,1325,6.98,4,150.08
78,hard,1,754,5.22,4,229.35
78,hat,1,778,5.46,3,31.37
78,hotel,1,620,6,5,114.47
78,hurt,1,412,1.9,4,45.81
78,idiot,1,556,3.16,5,6.49
78,improve,1,469,7.65,7,62.08
78,interest,1,475,6.97,8,276.11
78,iron,1,501,4.9,4,47.5
78,lost,1,463,2.82,4,194.2
78,louse,1,792,2.81,5,0.5
78,manure,1,538,3.1,6,3.01
78,market,1,410,5.66,6,300.78
78,medicine,1,474,5.67,8,27.87
78,nectar,1,512,6.9,6,1.47
78,needle,1,472,3.82,6,12.49
78,neglect,1,619,2.63,7,12.05
78,noisy,1,687,5.02,5,10.23
78,penis,1,441,5.9,5,5.34
78,pinch,1,596,3.83,5,5.59
78,pollute,1,408,1.85,7,1.14
78,pressure,1,565,3.38,8,119.75
78,radiant,1,558,6.73,7,2.45
78,reward,1,463,7.53,6,19.79
78,scandal,1,935,3.32,7,14.73
78,snake,1,510,3.31,5,7.54
78,snob,1,547,3.36,4,1.25
78,sour,1,576,3.93,4,6.66
78,space,1,773,6.78,5,126.54
78,spirit,1,618,7,6,64.9
78,stool,1,663,4.56,5,8.64
78,talent,1,580,7.56,6,20.95
78,theory,1,401,5.3,6,131.29
78,thief,1,474,2.13,5,7.57
78,toxic,1,423,2.1,5,12.2
78,travel,1,560,7.1,6,72.71
78,trophy,1,409,7.78,6,13.03
78,trunk,1,779,5.09,5,8.16
78,wasp,1,554,3.37,4,2.58
78,wife,1,448,6.33,4,171.06
78,windmill,1,488,5.6,8,1.94
78,writer,1,444,5.52,6,37.42
79,alive,1,1507,7.25,5,42.54
79,bandage,1,557,4.54,7,2.53
79,bright,1,474,7.5,6,55.4
79,carcass,1,685,3.34,7,1.4
79,cheer,1,534,8.1,5,7.81
79,coast,1,490,5.98,5,47.01
79,detail,1,508,5.55,6,62.23
79,devil,1,542,2.21,5,17.32
79,door,1,799,5.13,4,253.65
79,evil,1,610,3.23,4,28.83
79,face,1,850,6.39,4,349.78
79,fat,1,562,2.28,3,46.11
79,foul,1,734,2.81,4,10.43
79,glass,1,506,4.75,5,98.56
79,grenade,1,594,3.6,7,1.94
79,hatred,1,569,1.98,6,10.52
79,heal,1,496,7.09,4,5.24
79,kettle,1,638,5.22,6,9.25
79,kick,1,644,4.31,4,23.24
79,kind,1,542,7.59,4,237.97
79,lesbian,1,664,4.67,7,7.13
79,maggot,1,649,2.06,6,2.35
79,moral,1,475,6.2,5,53.95
79,mountain,1,585,6.59,8,39.61
79,news,1,487,5.3,4,145.58
79,pain,1,510,2.13,4,73.38
79,pig,1,725,5.07,3,13.51
79,quarrel,1,583,2.93,7,5.83
79,rattle,1,700,5.03,6,3.77
79,safe,1,598,7.07,4,69.73
79,scum,1,592,2.43,4,5.78
79,shadow,1,541,4.35,6,30.95
79,sin,1,741,2.8,3,13.61
79,slap,1,1282,2.95,4,4.88
79,snuggle,1,772,7.92,7,0.33
79,stress,1,490,2.09,6,48.7
79,table,1,461,5.22,5,202
79,tank,1,848,5.16,4,33.24
79,toothache,1,631,1.98,9,0.98
79,toy,1,686,7,3,9.77
79,trust,1,813,6.68,5,101.98
79,useful,1,562,7.14,6,100.71
79,vehicle,1,707,6.27,7,42.23
79,village,1,450,5.92,7,113.4
79,watch,1,785,5.78,5,95.57
79,world,1,660,6.5,5,590.31
81,alive,1,498,7.25,5,42.54
81,bandage,1,500,4.54,7,2.53
81,bright,1,390,7.5,6,55.4
81,carcass,1,674,3.34,7,1.4
81,cheer,1,433,8.1,5,7.81
81,coast,1,390,5.98,5,47.01
81,detail,1,432,5.55,6,62.23
81,devil,1,443,2.21,5,17.32
81,door,1,426,5.13,4,253.65
81,evil,1,471,3.23,4,28.83
81,face,1,435,6.39,4,349.78
81,fat,1,458,2.28,3,46.11
81,foul,1,535,2.81,4,10.43
81,glass,1,438,4.75,5,98.56
81,grenade,1,584,3.6,7,1.94
81,hatred,1,566,1.98,6,10.52
81,heal,1,432,7.09,4,5.24
81,kettle,1,476,5.22,6,9.25
81,kick,1,414,4.31,4,23.24
81,kind,1,556,7.59,4,237.97
81,lesbian,1,486,4.67,7,7.13
81,maggot,1,432,2.06,6,2.35
81,moral,1,467,6.2,5,53.95
81,mountain,1,465,6.59,8,39.61
81,news,1,848,5.3,4,145.58
81,pain,1,452,2.13,4,73.38
81,pig,1,414,5.07,3,13.51
81,quarrel,1,576,2.93,7,5.83
81,rattle,1,452,5.03,6,3.77
81,safe,1,402,7.07,4,69.73
81,scum,1,451,2.43,4,5.78
81,shadow,1,446,4.35,6,30.95
81,sin,1,506,2.8,3,13.61
81,slap,1,395,2.95,4,4.88
81,snuggle,1,489,7.92,7,0.33
81,stress,1,577,2.09,6,48.7
81,table,1,526,5.22,5,202
81,tank,1,436,5.16,4,33.24
81,toothache,1,450,1.98,9,0.98
81,toy,1,419,7,3,9.77
81,trust,1,388,6.68,5,101.98
81,useful,1,436,7.14,6,100.71
81,vehicle,1,462,6.27,7,42.23
81,village,1,408,5.92,7,113.4
81,watch,1,379,5.78,5,95.57
81,world,1,444,6.5,5,590.31
82,alert,1,2745,6.2,5,16
82,beggar,1,691,3.22,6,2.42
82,brave,1,467,7.15,5,18.3
82,breeze,1,471,6.85,6,13.81
82,caress,1,540,7.84,6,2.13
82,charm,1,389,6.77,5,14.25
82,cow,1,427,5.57,3,13.96
82,crude,1,511,3.12,5,13.7
82,crutch,1,481,3.43,6,1.17
82,cyclone,1,400,3.6,7,0.95
82,earth,1,428,7.15,5,97.15
82,fun,1,418,8.37,3,51.21
82,game,1,453,6.98,4,150.08
82,hard,1,461,5.22,4,229.35
82,hat,1,403,5.46,3,31.37
82,hotel,1,459,6,5,114.47
82,hurt,1,405,1.9,4,45.81
82,idiot,1,430,3.16,5,6.49
82,improve,1,431,7.65,7,62.08
82,interest,1,563,6.97,8,276.11
82,iron,1,422,4.9,4,47.5
82,lost,1,436,2.82,4,194.2
82,louse,1,465,2.81,5,0.5
82,manure,1,417,3.1,6,3.01
82,market,1,543,5.66,6,300.78
82,medicine,1,421,5.67,8,27.87
82,nectar,1,418,6.9,6,1.47
82,needle,1,407,3.82,6,12.49
82,neglect,1,500,2.63,7,12.05
82,noisy,1,644,5.02,5,10.23
82,penis,1,782,5.9,5,5.34
82,pinch,1,470,3.83,5,5.59
82,pollute,1,1752,1.85,7,1.14
82,pressure,1,442,3.38,8,119.75
82,radiant,1,463,6.73,7,2.45
82,reward,1,819,7.53,6,19.79
82,scandal,1,810,3.32,7,14.73
82,snake,1,421,3.31,5,7.54
82,snob,1,469,3.36,4,1.25
82,sour,1,452,3.93,4,6.66
82,space,1,429,6.78,5,126.54
82,spirit,1,800,7,6,64.9
82,stool,1,452,4.56,5,8.64
82,talent,1,452,7.56,6,20.95
82,theory,1,573,5.3,6,131.29
82,thief,1,487,2.13,5,7.57
82,toxic,1,427,2.1,5,12.2
82,travel,1,549,7.1,6,72.71
82,trophy,1,470,7.78,6,13.03
82,trunk,1,443,5.09,5,8.16
82,wasp,1,392,3.37,4,2.58
82,wife,1,605,6.33,4,171.06
82,windmill,1,612,5.6,8,1.94
82,writer,1,427,5.52,6,37.42
84,alert,1,551,6.2,5,16
84,beggar,1,505,3.22,6,2.42
84,brave,1,470,7.15,5,18.3
84,breeze,1,445,6.85,6,13.81
84,caress,1,369,7.84,6,2.13
84,charm,1,540,6.77,5,14.25
84,cow,1,389,5.57,3,13.96
84,crude,1,562,3.12,5,13.7
84,crutch,1,597,3.43,6,1.17
84,cyclone,1,384,3.6,7,0.95
84,earth,1,437,7.15,5,97.15
84,fun,1,395,8.37,3,51.21
84,game,1,547,6.98,4,150.08
84,hard,1,355,5.22,4,229.35
84,hat,1,383,5.46,3,31.37
84,hotel,1,448,6,5,114.47
84,hurt,1,559,1.9,4,45.81
84,idiot,1,409,3.16,5,6.49
84,improve,1,618,7.65,7,62.08
84,interest,1,303,6.97,8,276.11
84,iron,1,416,4.9,4,47.5
84,lost,1,675,2.82,4,194.2
84,louse,1,442,2.81,5,0.5
84,manure,1,403,3.1,6,3.01
84,market,1,473,5.66,6,300.78
84,medicine,1,386,5.67,8,27.87
84,nectar,1,371,6.9,6,1.47
84,needle,1,429,3.82,6,12.49
84,neglect,1,459,2.63,7,12.05
84,noisy,1,435,5.02,5,10.23
84,penis,1,449,5.9,5,5.34
84,pinch,0,381,3.83,5,5.59
84,pollute,1,374,1.85,7,1.14
84,pressure,1,431,3.38,8,119.75
84,radiant,1,562,6.73,7,2.45
84,reward,1,541,7.53,6,19.79
84,scandal,1,387,3.32,7,14.73
84,snake,1,382,3.31,5,7.54
84,snob,1,438,3.36,4,1.25
84,sour,1,418,3.93,4,6.66
84,space,1,442,6.78,5,126.54
84,spirit,1,428,7,6,64.9
84,stool,1,680,4.56,5,8.64
84,talent,1,371,7.56,6,20.95
84,theory,1,534,5.3,6,131.29
84,thief,1,481,2.13,5,7.57
84,toxic,1,527,2.1,5,12.2
84,travel,1,378,7.1,6,72.71
84,trophy,1,466,7.78,6,13.03
84,trunk,1,467,5.09,5,8.16
84,wasp,1,414,3.37,4,2.58
84,wife,1,375,6.33,4,171.06
84,windmill,1,514,5.6,8,1.94
84,writer,1,339,5.52,6,37.42
85,alive,1,538,7.25,5,42.54
85,bandage,1,893,4.54,7,2.53
85,bright,1,632,7.5,6,55.4
85,carcass,0,394,3.34,7,1.4
85,cheer,1,446,8.1,5,7.81
85,coast,1,454,5.98,5,47.01
85,detail,1,542,5.55,6,62.23
85,devil,1,533,2.21,5,17.32
85,door,1,403,5.13,4,253.65
85,evil,1,441,3.23,4,28.83
85,face,1,481,6.39,4,349.78
85,fat,1,556,2.28,3,46.11
85,foul,1,452,2.81,4,10.43
85,glass,1,508,4.75,5,98.56
85,grenade,1,634,3.6,7,1.94
85,hatred,1,638,1.98,6,10.52
85,heal,1,1142,7.09,4,5.24
85,kettle,1,441,5.22,6,9.25
85,kick,1,488,4.31,4,23.24
85,kind,1,542,7.59,4,237.97
85,lesbian,1,522,4.67,7,7.13
85,maggot,1,650,2.06,6,2.35
85,moral,1,599,6.2,5,53.95
85,mountain,1,451,6.59,8,39.61
85,news,1,491,5.3,4,145.58
85,pain,1,491,2.13,4,73.38
85,pig,1,528,5.07,3,13.51
85,quarrel,1,522,2.93,7,5.83
85,rattle,1,1733,5.03,6,3.77
85,safe,1,420,7.07,4,69.73
85,scum,1,494,2.43,4,5.78
85,shadow,1,421,4.35,6,30.95
85,sin,1,487,2.8,3,13.61
85,slap,1,545,2.95,4,4.88
85,snuggle,1,491,7.92,7,0.33
85,stress,1,413,2.09,6,48.7
85,table,1,870,5.22,5,202
85,tank,1,536,5.16,4,33.24
85,toothache,1,647,1.98,9,0.98
85,toy,1,394,7,3,9.77
85,trust,1,525,6.68,5,101.98
85,useful,1,432,7.14,6,100.71
85,vehicle,1,721,6.27,7,42.23
85,village,1,512,5.92,7,113.4
85,watch,1,500,5.78,5,95.57
85,world,1,978,6.5,5,590.31
86,alert,1,611,6.2,5,16
86,beggar,1,523,3.22,6,2.42
86,brave,1,514,7.15,5,18.3
86,breeze,1,558,6.85,6,13.81
86,caress,1,842,7.84,6,2.13
86,charm,1,535,6.77,5,14.25
86,cow,1,990,5.57,3,13.96
86,crude,1,646,3.12,5,13.7
86,crutch,1,675,3.43,6,1.17
86,cyclone,1,1400,3.6,7,0.95
86,earth,1,556,7.15,5,97.15
86,fun,1,723,8.37,3,51.21
86,game,1,829,6.98,4,150.08
86,hard,1,530,5.22,4,229.35
86,hat,1,974,5.46,3,31.37
86,hotel,1,714,6,5,114.47
86,hurt,1,525,1.9,4,45.81
86,idiot,1,662,3.16,5,6.49
86,improve,1,678,7.65,7,62.08
86,interest,1,540,6.97,8,276.11
86,iron,1,686,4.9,4,47.5
86,lost,1,473,2.82,4,194.2
86,louse,0,559,2.81,5,0.5
86,manure,1,1161,3.1,6,3.01
86,market,1,599,5.66,6,300.78
86,medicine,1,760,5.67,8,27.87
86,nectar,1,546,6.9,6,1.47
86,needle,1,561,3.82,6,12.49
86,neglect,1,598,2.63,7,12.05
86,noisy,1,521,5.02,5,10.23
86,penis,1,602,5.9,5,5.34
86,pinch,1,557,3.83,5,5.59
86,pollute,1,698,1.85,7,1.14
86,pressure,1,972,3.38,8,119.75
86,radiant,1,559,6.73,7,2.45
86,reward,1,754,7.53,6,19.79
86,scandal,1,887,3.32,7,14.73
86,snake,1,501,3.31,5,7.54
86,snob,1,434,3.36,4,1.25
86,sour,1,579,3.93,4,6.66
86,space,1,819,6.78,5,126.54
86,spirit,1,555,7,6,64.9
86,stool,1,611,4.56,5,8.64
86,talent,1,518,7.56,6,20.95
86,theory,1,581,5.3,6,131.29
86,thief,1,808,2.13,5,7.57
86,toxic,1,704,2.1,5,12.2
86,travel,1,505,7.1,6,72.71
86,trophy,1,584,7.78,6,13.03
86,trunk,1,571,5.09,5,8.16
86,wasp,1,802,3.37,4,2.58
86,wife,1,526,6.33,4,171.06
86,windmill,1,670,5.6,8,1.94
86,writer,1,478,5.52,6,37.42
88,alert,1,601,6.2,5,16
88,beggar,0,813,3.22,6,2.42
88,brave,1,413,7.15,5,18.3
88,breeze,1,485,6.85,6,13.81
88,caress,1,700,7.84,6,2.13
88,charm,1,758,6.77,5,14.25
88,cow,1,528,5.57,3,13.96
88,crude,1,539,3.12,5,13.7
88,crutch,1,851,3.43,6,1.17
88,cyclone,1,785,3.6,7,0.95
88,earth,1,460,7.15,5,97.15
88,fun,1,590,8.37,3,51.21
88,game,1,1042,6.98,4,150.08
88,hard,1,622,5.22,4,229.35
88,hat,1,640,5.46,3,31.37
88,hotel,1,512,6,5,114.47
88,hurt,1,593,1.9,4,45.81
88,idiot,1,605,3.16,5,6.49
88,improve,1,594,7.65,7,62.08
88,interest,1,822,6.97,8,276.11
88,iron,1,548,4.9,4,47.5
88,lost,1,632,2.82,4,194.2
88,louse,1,2007,2.81,5,0.5
88,manure,1,522,3.1,6,3.01
88,market,1,593,5.66,6,300.78
88,medicine,0,600,5.67,8,27.87
88,nectar,1,555,6.9,6,1.47
88,needle,1,531,3.82,6,12.49
88,neglect,1,694,2.63,7,12.05
88,noisy,1,526,5.02,5,10.23
88,penis,1,560,5.9,5,5.34
88,pinch,1,1533,3.83,5,5.59
88,pollute,0,556,1.85,7,1.14
88,pressure,1,595,3.38,8,119.75
88,radiant,1,1562,6.73,7,2.45
88,reward,1,556,7.53,6,19.79
88,scandal,1,815,3.32,7,14.73
88,snake,1,611,3.31,5,7.54
88,snob,1,627,3.36,4,1.25
88,sour,1,564,3.93,4,6.66
88,space,1,594,6.78,5,126.54
88,spirit,1,677,7,6,64.9
88,stool,1,824,4.56,5,8.64
88,talent,1,821,7.56,6,20.95
88,theory,1,578,5.3,6,131.29
88,thief,1,628,2.13,5,7.57
88,toxic,1,536,2.1,5,12.2
88,travel,1,405,7.1,6,72.71
88,trophy,1,652,7.78,6,13.03
88,trunk,1,619,5.09,5,8.16
88,wasp,1,1007,3.37,4,2.58
88,wife,1,2639,6.33,4,171.06
88,windmill,1,642,5.6,8,1.94
88,writer,0,938,5.52,6,37.42
89,alive,1,540,7.25,5,42.54
89,bandage,1,465,4.54,7,2.53
89,bright,1,475,7.5,6,55.4
89,carcass,1,791,3.34,7,1.4
89,cheer,1,533,8.1,5,7.81
89,coast,1,427,5.98,5,47.01
89,detail,1,628,5.55,6,62.23
89,devil,1,500,2.21,5,17.32
89,door,1,448,5.13,4,253.65
89,evil,1,536,3.23,4,28.83
89,face,1,379,6.39,4,349.78
89,fat,1,462,2.28,3,46.11
89,foul,1,594,2.81,4,10.43
89,glass,1,464,4.75,5,98.56
89,grenade,1,481,3.6,7,1.94
89,hatred,1,480,1.98,6,10.52
89,heal,1,397,7.09,4,5.24
89,kettle,1,670,5.22,6,9.25
89,kick,1,467,4.31,4,23.24
89,kind,1,536,7.59,4,237.97
89,lesbian,1,595,4.67,7,7.13
89,maggot,1,531,2.06,6,2.35
89,moral,1,507,6.2,5,53.95
89,mountain,1,435,6.59,8,39.61
89,news,1,456,5.3,4,145.58
89,pain,1,370,2.13,4,73.38
89,pig,1,400,5.07,3,13.51
89,quarrel,1,559,2.93,7,5.83
89,rattle,1,423,5.03,6,3.77
89,safe,1,390,7.07,4,69.73
89,scum,1,454,2.43,4,5.78
89,shadow,1,452,4.35,6,30.95
89,sin,1,532,2.8,3,13.61
89,slap,1,485,2.95,4,4.88
89,snuggle,1,453,7.92,7,0.33
89,stress,1,593,2.09,6,48.7
89,table,1,488,5.22,5,202
89,tank,1,548,5.16,4,33.24
89,toothache,0,765,1.98,9,0.98
89,toy,1,525,7,3,9.77
89,trust,1,476,6.68,5,101.98
89,useful,1,495,7.14,6,100.71
89,vehicle,1,513,6.27,7,42.23
89,village,1,442,5.92,7,113.4
89,watch,1,572,5.78,5,95.57
89,world,1,486,6.5,5,590.31
90,alert,1,712,6.2,5,16
90,beggar,1,543,3.22,6,2.42
90,brave,1,625,7.15,5,18.3
90,breeze,1,556,6.85,6,13.81
90,caress,1,679,7.84,6,2.13
90,charm,1,621,6.77,5,14.25
90,cow,1,970,5.57,3,13.96
90,crude,1,627,3.12,5,13.7
90,crutch,1,579,3.43,6,1.17
90,cyclone,1,618,3.6,7,0.95
90,earth,1,656,7.15,5,97.15
90,fun,1,703,8.37,3,51.21
90,game,1,621,6.98,4,150.08
90,hard,1,898,5.22,4,229.35
90,hat,1,586,5.46,3,31.37
90,hotel,1,508,6,5,114.47
90,hurt,1,562,1.9,4,45.81
90,idiot,1,510,3.16,5,6.49
90,improve,1,643,7.65,7,62.08
90,interest,1,549,6.97,8,276.11
90,iron,1,744,4.9,4,47.5
90,lost,1,1621,2.82,4,194.2
90,louse,0,647,2.81,5,0.5
90,manure,1,671,3.1,6,3.01
90,market,1,806,5.66,6,300.78
90,medicine,1,613,5.67,8,27.87
90,nectar,1,1051,6.9,6,1.47
90,needle,1,509,3.82,6,12.49
90,neglect,1,651,2.63,7,12.05
90,noisy,1,770,5.02,5,10.23
90,penis,1,691,5.9,5,5.34
90,pinch,1,2025,3.83,5,5.59
90,pollute,1,656,1.85,7,1.14
90,pressure,1,558,3.38,8,119.75
90,radiant,1,742,6.73,7,2.45
90,reward,1,1084,7.53,6,19.79
90,scandal,1,470,3.32,7,14.73
90,snake,1,435,3.31,5,7.54
90,snob,1,538,3.36,4,1.25
90,sour,1,594,3.93,4,6.66
90,space,1,422,6.78,5,126.54
90,spirit,1,455,7,6,64.9
90,stool,1,663,4.56,5,8.64
90,talent,1,676,7.56,6,20.95
90,theory,1,603,5.3,6,131.29
90,thief,1,585,2.13,5,7.57
90,toxic,1,647,2.1,5,12.2
90,travel,1,467,7.1,6,72.71
90,trophy,1,555,7.78,6,13.03
90,trunk,1,662,5.09,5,8.16
90,wasp,1,857,3.37,4,2.58
90,wife,1,438,6.33,4,171.06
90,windmill,1,574,5.6,8,1.94
90,writer,1,585,5.52,6,37.42
92,alert,1,593,6.2,5,16
92,beggar,1,668,3.22,6,2.42
92,brave,1,783,7.15,5,18.3
92,breeze,1,614,6.85,6,13.81
92,caress,1,982,7.84,6,2.13
92,charm,1,560,6.77,5,14.25
92,cow,1,574,5.57,3,13.96
92,crude,1,477,3.12,5,13.7
92,crutch,1,918,3.43,6,1.17
92,cyclone,1,566,3.6,7,0.95
92,earth,1,498,7.15,5,97.15
92,fun,1,846,8.37,3,51.21
92,game,1,531,6.98,4,150.08
92,hard,1,627,5.22,4,229.35
92,hat,0,473,5.46,3,31.37
92,hotel,1,700,6,5,114.47
92,hurt,1,583,1.9,4,45.81
92,idiot,1,535,3.16,5,6.49
92,improve,1,555,7.65,7,62.08
92,interest,1,675,6.97,8,276.11
92,iron,1,568,4.9,4,47.5
92,lost,1,583,2.82,4,194.2
92,louse,1,717,2.81,5,0.5
92,manure,1,523,3.1,6,3.01
92,market,1,553,5.66,6,300.78
92,medicine,1,887,5.67,8,27.87
92,nectar,1,618,6.9,6,1.47
92,needle,1,664,3.82,6,12.49
92,neglect,1,544,2.63,7,12.05
92,noisy,1,601,5.02,5,10.23
92,penis,1,553,5.9,5,5.34
92,pinch,1,524,3.83,5,5.59
92,pollute,1,775,1.85,7,1.14
92,pressure,1,823,3.38,8,119.75
92,radiant,1,746,6.73,7,2.45
92,reward,1,858,7.53,6,19.79
92,scandal,1,733,3.32,7,14.73
92,snake,1,532,3.31,5,7.54
92,snob,1,805,3.36,4,1.25
92,sour,1,707,3.93,4,6.66
92,space,1,778,6.78,5,126.54
92,spirit,1,451,7,6,64.9
92,stool,1,908,4.56,5,8.64
92,talent,1,603,7.56,6,20.95
92,theory,1,557,5.3,6,131.29
92,thief,1,448,2.13,5,7.57
92,toxic,1,556,2.1,5,12.2
92,travel,1,717,7.1,6,72.71
92,trophy,1,640,7.78,6,13.03
92,trunk,1,630,5.09,5,8.16
92,wasp,1,753,3.37,4,2.58
92,wife,1,580,6.33,4,171.06
92,windmill,1,785,5.6,8,1.94
92,writer,1,645,5.52,6,37.42
94,alert,1,499,6.2,5,16
94,beggar,1,524,3.22,6,2.42
94,brave,1,647,7.15,5,18.3
94,breeze,1,460,6.85,6,13.81
94,caress,1,715,7.84,6,2.13
94,charm,1,538,6.77,5,14.25
94,cow,1,369,5.57,3,13.96
94,crude,1,492,3.12,5,13.7
94,crutch,1,498,3.43,6,1.17
94,cyclone,1,485,3.6,7,0.95
94,earth,1,461,7.15,5,97.15
94,fun,1,484,8.37,3,51.21
94,game,1,489,6.98,4,150.08
94,hard,1,467,5.22,4,229.35
94,hat,1,471,5.46,3,31.37
94,hotel,1,440,6,5,114.47
94,hurt,1,454,1.9,4,45.81
94,idiot,1,492,3.16,5,6.49
94,improve,1,485,7.65,7,62.08
94,interest,1,436,6.97,8,276.11
94,iron,1,631,4.9,4,47.5
94,lost,1,487,2.82,4,194.2
94,louse,1,1074,2.81,5,0.5
94,manure,1,585,3.1,6,3.01
94,market,1,606,5.66,6,300.78
94,medicine,1,545,5.67,8,27.87
94,nectar,1,441,6.9,6,1.47
94,needle,1,526,3.82,6,12.49
94,neglect,1,709,2.63,7,12.05
94,noisy,1,508,5.02,5,10.23
94,penis,1,443,5.9,5,5.34
94,pinch,0,481,3.83,5,5.59
94,pollute,1,592,1.85,7,1.14
94,pressure,1,507,3.38,8,119.75
94,radiant,1,486,6.73,7,2.45
94,reward,1,502,7.53,6,19.79
94,scandal,1,588,3.32,7,14.73
94,snake,1,445,3.31,5,7.54
94,snob,1,443,3.36,4,1.25
94,sour,1,447,3.93,4,6.66
94,space,1,645,6.78,5,126.54
94,spirit,1,470,7,6,64.9
94,stool,1,383,4.56,5,8.64
94,talent,1,468,7.56,6,20.95
94,theory,1,444,5.3,6,131.29
94,thief,1,553,2.13,5,7.57
94,toxic,1,614,2.1,5,12.2
94,travel,1,460,7.1,6,72.71
94,trophy,1,578,7.78,6,13.03
94,trunk,1,876,5.09,5,8.16
94,wasp,1,459,3.37,4,2.58
94,wife,1,429,6.33,4,171.06
94,windmill,1,555,5.6,8,1.94
94,writer,1,520,5.52,6,37.42
96,alert,1,473,6.2,5,16
96,beggar,1,462,3.22,6,2.42
96,brave,1,482,7.15,5,18.3
96,breeze,1,714,6.85,6,13.81
96,caress,1,805,7.84,6,2.13
96,charm,1,448,6.77,5,14.25
96,cow,1,653,5.57,3,13.96
96,crude,1,497,3.12,5,13.7
96,crutch,1,468,3.43,6,1.17
96,cyclone,1,695,3.6,7,0.95
96,earth,1,471,7.15,5,97.15
96,fun,1,521,8.37,3,51.21
96,game,1,959,6.98,4,150.08
96,hard,1,461,5.22,4,229.35
96,hat,1,398,5.46,3,31.37
96,hotel,1,416,6,5,114.47
96,hurt,1,493,1.9,4,45.81
96,idiot,1,420,3.16,5,6.49
96,improve,1,455,7.65,7,62.08
96,interest,1,405,6.97,8,276.11
96,iron,1,557,4.9,4,47.5
96,lost,1,605,2.82,4,194.2
96,louse,0,823,2.81,5,0.5
96,manure,1,472,3.1,6,3.01
96,market,1,447,5.66,6,300.78
96,medicine,1,433,5.67,8,27.87
96,nectar,1,611,6.9,6,1.47
96,needle,1,437,3.82,6,12.49
96,neglect,1,468,2.63,7,12.05
96,noisy,1,461,5.02,5,10.23
96,penis,1,954,5.9,5,5.34
96,pinch,1,538,3.83,5,5.59
96,pollute,1,490,1.85,7,1.14
96,pressure,1,445,3.38,8,119.75
96,radiant,1,428,6.73,7,2.45
96,reward,1,541,7.53,6,19.79
96,scandal,1,613,3.32,7,14.73
96,snake,1,553,3.31,5,7.54
96,snob,1,478,3.36,4,1.25
96,sour,1,1494,3.93,4,6.66
96,space,1,554,6.78,5,126.54
96,spirit,1,543,7,6,64.9
96,stool,1,439,4.56,5,8.64
96,talent,1,390,7.56,6,20.95
96,theory,1,549,5.3,6,131.29
96,thief,1,457,2.13,5,7.57
96,toxic,1,480,2.1,5,12.2
96,travel,1,553,7.1,6,72.71
96,trophy,1,460,7.78,6,13.03
96,trunk,1,579,5.09,5,8.16
96,wasp,1,357,3.37,4,2.58
96,wife,1,441,6.33,4,171.06
96,windmill,1,538,5.6,8,1.94
96,writer,1,1015,5.52,6,37.42
97,alive,1,447,7.25,5,42.54
97,bandage,1,775,4.54,7,2.53
97,bright,1,422,7.5,6,55.4
97,carcass,1,762,3.34,7,1.4
97,cheer,1,522,8.1,5,7.81
97,coast,1,712,5.98,5,47.01
97,detail,1,354,5.55,6,62.23
